chr,strand,gene_locus,gene_id,gene_name,gene_biotype,polyA_sites_in_gene,proximal_pos,proximal_feature,proximal_exp,distal_pos,distal_feature,distal_exp,proximal_control_sum,distal_control_sum,proximal_test_sum,distal_test_sum,proximal_fc,distal_fc,proximal_perc_inc,distal_perc_inc,proximal_padj,distal_padj,pair_type,gene_class
3,-,chr3:9363053-9398578,ENSG00000206573,THUMPD3-AS1,antisense_RNA,7,9388852,exon,3735,9380745,intron,2570,2238,716,1497,1854,0.42136,-1.35932,0.6,0.28,0.01878,0.00002,skipped,enhanced
3,+,chr3:23203019-23591792,ENSG00000182247,UBE2E2,protein_coding,7,23352486,intron,6569,23590578,utr3,37849,2878,15133,3691,22716,-0.10725,-0.22633,0.44,0.4,0.82648,0.33302,composite,control_up
3,+,chr3:184812142-185052613,ENSG00000156931,VPS8,protein_coding,7,184818025,intron,3638,185052603,utr3,11264,2124,5494,1514,5770,0.07767,-0.51519,0.58,0.49,0.15793,0.05181,composite,control_down
4,-,chr4:83459516-83523347,ENSG00000163322,ABRAXAS1,protein_coding,7,83461895,utr3,630,83459517,utr3,1719,270,596,360,1123,0.04906,-0.32472,0.43,0.35,0.94437,0.06379,same,control_down
4,-,chr4:113900283-113979726,ENSG00000180801,ARSJ,protein_coding,7,113974561,intron,302,113941361,intron,347,181,102,121,245,0.93256,-0.90519,0.6,0.29,0.02271,0.03454,composite,enhanced
4,+,chr4:78776341-78916371,ENSG00000138756,BMP2K,protein_coding,7,78848800,intron,3812,78879431,utr3,10432,2227,4859,1585,5573,0.43536,-0.18076,0.58,0.47,0.20854,0.0595,composite,control_down
4,-,chr4:54009788-54064689,ENSG00000109220,CHIC2,protein_coding,7,54035624,intron,2744,54024813,intron,5536,1235,2592,1509,2944,-0.22463,-0.11232,0.45,0.47,0.62209,0.64058,composite,control_up
4,-,chr4:55427902-55547137,ENSG00000134852,CLOCK,protein_coding,7,55529493,intron,370,55428026,utr3,4686,227,2096,143,2590,0.59954,-0.3819,0.61,0.45,0.02696,0.01004,composite,enhanced
4,+,chr4:143336761-143474567,ENSG00000109458,GAB1,protein_coding,7,143472430,utr3,9742,143473296,utr3,9270,3068,3120,6674,6150,0.09583,0.19764,0.31,0.34,0.77397,0.46269,same,control_down
4,+,chr4:2963607-3040746,ENSG00000125388,GRK4,protein_coding,7,2968611,intron,454,2971201,intron,2448,164,899,290,1549,-0.32561,-0.26123,0.36,0.37,0.72143,0.43573,composite,control_up
4,+,chr4:6781374-6884169,ENSG00000170871,KIAA0232,protein_coding,7,6802814,intron,2592,6820241,intron,1584,1406,758,1186,826,0.15411,-0.05874,0.54,0.48,0.46945,0.76742,composite,control_down
4,-,chr4:150264530-151015726,ENSG00000198589,LRBA,protein_coding,7,150836703,intron,2985,150264660,utr3,26738,1478,12494,1507,14244,-0.15076,-0.31304,0.5,0.47,0.68491,0.05335,composite,control_up
4,-,chr4:163524297-164384049,ENSG00000145416,March_1,protein_coding,7,163527119,utr3,4030,163524725,utr3,8246,1774,3558,2256,4688,0.02808,-0.00681,0.44,0.43,0.98295,0.9796,same,control_down
4,+,chr4:17614630-17634104,ENSG00000118579,MED28,protein_coding,7,17624311,utr3,12420,17629979,utr3,1819,5875,560,6545,1259,0.47857,-0.61163,0.47,0.31,0.01714,0,same,enhanced
4,+,chr4:139301454-139420032,ENSG00000164134,NAA15,protein_coding,7,139370279,exon,10601,139390634,utr3,5335,5668,2698,4933,2637,0.12262,-0.12452,0.53,0.51,0.89181,0.90622,skipped,control_down
4,+,chr4:20696281-20752906,ENSG00000163138,PACRGL,protein_coding,7,20727546,utr3,526,20732551,intron,2311,268,663,258,1648,0.59092,-0.70874,0.51,0.29,0.02909,0.00001,skipped,enhanced
4,+,chr4:30720414-31146804,ENSG00000169851,PCDH7,protein_coding,7,30731215,utr3,687,31146799,utr3,7592,599,4014,88,3578,1.45616,-1.02696,0.87,0.53,0.00001,0,skipped,enhanced
4,-,chr4:185500659-185535611,ENSG00000154553,PDLIM3,protein_coding,7,185504826,intron,4471,185501518,utr3,3201,1840,1038,2631,2163,0.16585,-0.47445,0.41,0.32,0.28854,0.06048,composite,control_down
4,-,chr4:120684918-120922869,ENSG00000138738,PRDM5,protein_coding,7,120813268,intron,1196,120710070,intron,697,242,324,954,373,-0.87002,0.90252,0.2,0.46,0.00554,0.00024,composite,repressed
4,+,chr4:76949702-77040383,ENSG00000138758,Sept_11,protein_coding,7,77028676,exon,19884,77038613,utr3,39688,10093,17579,9791,22109,0.23177,-0.14943,0.51,0.44,0.20963,0.16796,skipped,control_down
4,-,chr4:151102750-151325631,ENSG00000109686,SH3D19,protein_coding,7,151185074,intron,11656,151120286,utr3,34506,3559,10565,8097,23941,-0.16225,-0.1229,0.31,0.31,0.93368,0.29829,composite,control_up
4,-,chr4:146253974-146521963,ENSG00000120519,SLC10A7,protein_coding,7,146254932,utr3,856,146253989,utr3,4298,477,1751,379,2547,0.5032,-0.49746,0.56,0.41,0.02044,0.00018,same,enhanced
4,-,chr4:87473334-87531060,ENSG00000152583,SPARCL1,protein_coding,7,87500851,intron,5919,87494326,exon,2057,1616,865,4303,1192,-0.36901,0.48048,0.27,0.42,0.01947,0.04854,composite,repressed
4,+,chr4:124479-163988,ENSG00000250312,ZNF718,protein_coding,7,134707,intron,1498,137614,intron,1982,736,895,762,1087,0.15009,-0.16152,0.49,0.45,0.59862,0.9619,composite,control_down
4,-,chr4:425814-499155,ENSG00000182903,ZNF721,protein_coding,7,487675,intron,3037,439991,utr3,22188,1781,8603,1256,13585,0.55397,-0.41728,0.59,0.39,0.0144,0.00242,composite,enhanced
5,+,chr5:84384426-84490764,ENSG00000250320,AC113383.1,antisense_RNA,7,84403336,intron,1163,84412311,intron,548,418,221,745,327,-0.29317,-0.02624,0.36,0.4,0.60672,0.83034,composite,control_up
5,-,chr5:115828199-115841857,ENSG00000145782,ATG12,protein_coding,7,115830908,utr3,859,115828201,utr3,4859,499,1764,360,3095,0.75108,-0.63736,0.58,0.36,0.01037,0.01496,same,enhanced
5,-,chr5:134286349-134371046,ENSG00000006837,CDKL3,protein_coding,7,134366580,intron,908,134308011,utr3,461,638,168,270,293,1.3081,-0.72546,0.7,0.36,0.00018,0.01729,composite,enhanced
5,-,chr5:98853984-98928956,ENSG00000153922,CHD1,protein_coding,7,98869127,exon,3710,98855746,utr3,4074,1536,1481,2174,2593,-0.13363,-0.30476,0.41,0.36,0.94094,0.07151,skipped,control_up
5,-,chr5:81204083-81301559,ENSG00000247572,CKMT2-AS1,antisense_RNA,7,81283075,intron,383,81269689,intron,1516,198,815,185,701,-0.19816,-0.154,0.52,0.54,0.77779,0.69483,composite,control_up
5,+,chr5:116084990-116412761,ENSG00000145781,COMMD10,protein_coding,7,116167282,intron,5855,116293282,utr3,28338,2414,12061,3441,16277,-0.16411,0.03452,0.41,0.43,0.92442,0.90334,composite,control_up
5,-,chr5:149492196-149551551,ENSG00000113712,CSNK1A1,protein_coding,7,149498839,intron,7357,149492982,utr3,13788,3291,6222,4066,7566,0.04538,-0.03586,0.45,0.45,0.76846,0.69366,composite,control_down
5,+,chr5:134758770-134845678,ENSG00000145833,DDX46,protein_coding,7,134829038,utr3,9562,134829202,utr3,9329,4856,3984,4706,5345,0.17894,-0.2618,0.51,0.43,0.0748,0.09253,same,control_down
5,-,chr5:95885097-95962070,ENSG00000118985,ELL2,protein_coding,7,95942470,intron,1379,95885099,utr3,19732,1070,6812,309,12920,1.90023,-0.91613,0.78,0.35,0,0.00002,composite,enhanced
5,-,chr5:171861548-172006872,ENSG00000072803,FBXW11,protein_coding,7,171999850,intron,13546,171861549,utr3,7170,5605,2757,7941,4413,-0.14937,-0.44246,0.41,0.38,0.78008,0.21914,composite,control_up
5,+,chr5:177133024-177300214,ENSG00000165671,NSD1,protein_coding,7,177295755,utr3,3238,177300211,utr3,5446,1656,2525,1582,2921,0.12138,-0.10443,0.51,0.46,0.60793,0.12608,same,control_down
5,-,chr5:58969037-60522119,ENSG00000113448,PDE4D,protein_coding,7,59601440,intron,2722,58969049,utr3,9872,1333,2269,1389,7603,1.04018,-0.47687,0.49,0.23,0.00102,0.00081,composite,enhanced
5,-,chr5:131423920-131635235,ENSG00000158987,RAPGEF6,protein_coding,7,131518867,intron,582,131423922,utr3,9524,355,3717,227,5807,0.59361,-0.68753,0.61,0.39,0.03863,0.00677,composite,enhanced
5,+,chr5:80960671-81230155,ENSG00000113319,RASGRF2,protein_coding,7,81088563,utr3,3860,81156130,intron,2150,1829,1051,2031,1099,0.15422,0.1547,0.47,0.49,0.31123,0.88554,skipped,control_down
5,+,chr5:83471464-83582302,ENSG00000038427,VCAN,protein_coding,7,83537160,exon,46551,83569580,intron,5076,33903,2635,12648,2441,0.49382,-0.77663,0.73,0.52,0.04344,0.00015,skipped,enhanced
6,-,chr6:136256626-136289850,ENSG00000029363,BCLAF1,protein_coding,7,136260728,utr3,3653,136257904,utr3,5747,2085,1843,1568,3904,0.87972,-0.60348,0.57,0.32,0.00001,0.00526,same,enhanced
6,-,chr6:34587287-34696858,ENSG00000196821,C6orf106,protein_coding,7,34644248,intron,2453,34625208,intron,1165,1430,545,1023,620,0.45601,-0.27201,0.58,0.47,0.31624,0.23187,composite,control_down
6,+,chr6:151656690-152129618,ENSG00000091831,ESR1,protein_coding,7,152079903,intron,321,152103278,intron,2652,187,1169,134,1483,0.54524,-0.28184,0.58,0.44,0.04772,0.02915,composite,enhanced
6,-,chr6:136557046-136792517,ENSG00000197442,MAP3K5,protein_coding,7,136745170,intron,13338,136557047,utr3,28427,5913,11486,7425,16941,0.00558,-0.18422,0.44,0.4,0.78329,0.32354,composite,control_down
6,-,chr6:118813441-118935161,ENSG00000111877,MCM9,protein_coding,7,118910598,utr3,1855,118821842,intron,2374,999,1064,856,1310,0.75081,0.2298,0.54,0.45,0.18302,0.69471,skipped,control_down
6,-,chr6:83210388-83431070,ENSG00000065833,ME1,protein_coding,7,83211577,utr3,5737,83210392,utr3,5013,3930,2949,1807,2064,0.39235,-0.19392,0.69,0.59,0.63042,0.33959,same,control_down
6,+,chr6:150865548-151101886,ENSG00000120254,MTHFD1L,protein_coding,7,150979970,intron,15189,151004002,intron,19590,8064,9891,7125,9699,-0.06165,-0.13677,0.53,0.5,0.27613,0.46494,composite,control_up
6,+,chr6:116100848-116249496,ENSG00000178425,NT5DC1,protein_coding,7,116244215,utr3,11085,116249495,utr3,1708,5201,426,5884,1282,0.415,-1.064,0.47,0.25,0.01133,0,same,enhanced
6,+,chr6:163413999-163578595,ENSG00000112531,QKI,protein_coding,7,163573794,utr3,78450,163576675,utr3,7169,38541,1593,39909,5576,0.88334,-0.79767,0.49,0.22,0,0,same,enhanced
6,+,chr6:111087502-111231193,ENSG00000112394,SLC16A10,protein_coding,7,111177728,intron,411,111231193,utr3,2667,247,913,164,1754,0.62629,-0.74544,0.6,0.34,0.04037,0.00009,composite,enhanced
6,+,chr6:87322582-87399748,ENSG00000111850,SMIM8,protein_coding,7,87340578,utr3,3221,87342320,utr3,1376,1665,461,1556,915,0.44909,-0.56413,0.52,0.34,0.00443,0.00027,same,enhanced
7,-,chr7:135092362-135170794,ENSG00000122783,C7orf49,protein_coding,7,135162465,intron,4024,135154395,intron,1573,2576,577,1448,996,0.66592,-0.84838,0.64,0.37,0.00022,0.00332,composite,enhanced
7,+,chr7:28299320-28825893,ENSG00000146592,CREB5,protein_coding,7,28819558,utr3,901,28825886,utr3,10472,397,2924,504,7548,0.38021,-0.72625,0.44,0.28,0.01611,0.02193,same,enhanced
7,-,chr7:111726109-112206410,ENSG00000128512,DOCK4,protein_coding,7,112196758,intron,8828,111726111,utr3,64805,3838,15196,4990,49609,0.56602,-0.7502,0.43,0.23,0.00132,0.00032,composite,enhanced
7,+,chr7:50304123-50405100,ENSG00000185811,IKZF1,protein_coding,7,50345682,intron,4248,50404436,utr3,18261,2240,8249,2008,10012,0.09581,-0.30013,0.53,0.45,0.25514,0.09344,composite,control_down
7,+,chr7:94907201-95296414,ENSG00000158528,PPP1R9A,protein_coding,7,95178549,intron,1614,95231866,intron,1959,708,879,906,1080,0.04981,-0.02368,0.44,0.45,0.23702,0.7217,composite,control_down
7,-,chr7:105439660-105522266,ENSG00000091127,PUS7,protein_coding,7,105472041,intron,834,105456553,utr3,5480,512,3378,322,2102,-0.16168,-0.22108,0.61,0.62,0.44067,0.29537,composite,control_up
7,+,chr7:3301447-4268999,ENSG00000146555,SDK1,protein_coding,7,3685205,intron,7648,4266407,utr3,5376,4358,3110,3290,2266,-0.11172,-0.03036,0.57,0.58,0.77285,0.81938,composite,control_up
7,-,chr7:83955776-84492723,ENSG00000075213,SEMA3A,protein_coding,7,83960672,utr3,1322,83958348,utr3,1895,915,1102,407,793,0.65363,0.05271,0.69,0.58,0.07414,0.86593,same,control_down
7,-,chr7:105110703-105399307,ENSG00000135250,SRPK2,protein_coding,7,105116374,intron,3240,105115731,intron,5544,1920,2772,1320,2772,0.28068,-0.20788,0.59,0.5,0.06078,0.34259,composite,control_down
7,+,chr7:139230355-139308235,ENSG00000157741,UBN2,protein_coding,7,139307470,utr3,13780,139308234,utr3,7552,7133,3770,6647,3782,-0.10845,-0.22256,0.52,0.5,0.75104,0.20916,same,control_up
7,+,chr7:64307458-64354859,ENSG00000234444,ZNF736,protein_coding,7,64337365,intron,1394,64353922,utr3,1475,1113,718,281,757,1.58857,-0.52901,0.8,0.49,0,0.00088,composite,enhanced
8,-,chr8:73688690-73780095,ENSG00000258677,AC022826.2,protein_coding,7,73744921,intron,686,73723576,intron,5152,419,2340,267,2812,0.6234,-0.30683,0.61,0.45,0.00366,0.04614,skipped,enhanced
8,+,chr8:24294039-24359017,ENSG00000042980,ADAM28,protein_coding,7,24354782,utr3,1892,24358146,utr3,1357,1197,869,695,488,-0.05416,-0.06685,0.63,0.64,0.97674,0.62909,same,control_up
8,-,chr8:6499650-6563408,ENSG00000091879,ANGPT2,protein_coding,7,6502718,utr3,2358,6500066,utr3,1501,1197,727,1161,774,0.30301,0.0856,0.51,0.48,0.11654,0.81282,same,control_down
8,-,chr8:103156989-103298771,ENSG00000247081,BAALC-AS1,antisense_RNA,7,103266333,intron,626,103243544,intron,583,292,154,334,429,0.62293,-0.74648,0.47,0.26,0.03518,0.00095,composite,enhanced
8,+,chr8:67062425-67196262,ENSG00000104218,CSPP1,protein_coding,7,67137460,utr3,5982,67196258,utr3,6362,2757,2636,3225,3726,-0.1061,-0.37111,0.46,0.41,0.89505,0.11524,skipped,control_up
8,-,chr8:56957932-56993843,ENSG00000104331,IMPAD1,protein_coding,7,56962708,utr3,9443,56957936,utr3,47985,5617,19255,3826,28730,0.60907,-0.43684,0.59,0.4,0,0,same,enhanced
8,-,chr8:124550789-124728428,ENSG00000170873,MTSS1,protein_coding,7,124691082,intron,6470,124552889,utr3,1687,3329,934,3141,753,-0.46723,-0.28619,0.51,0.55,0.17344,0.38997,composite,control_up
8,+,chr8:22440818-22541141,ENSG00000120910,PPP3CC,protein_coding,7,22540995,utr3,2453,22541121,utr3,9131,881,3949,1572,5182,-0.38654,-0.05368,0.36,0.43,0.25614,0.86491,same,control_up
8,+,chr8:30384478-30572260,ENSG00000157110,RBPMS,protein_coding,7,30570756,utr3,22328,30572254,utr3,36324,8391,8322,13937,28002,0.49722,-0.62071,0.38,0.23,0.03262,0,same,enhanced
8,+,chr8:47260574-47736305,ENSG00000164808,SPIDR,protein_coding,7,47488107,intron,4845,47735910,utr3,34641,2537,18733,2308,15908,-0.09947,-0.02807,0.52,0.54,0.92656,0.83969,composite,control_up
8,+,chr8:86342737-86478419,ENSG00000123124,WWP1,protein_coding,7,86467475,utr3,18580,86467953,utr3,8835,7467,3817,11113,5018,-0.02785,0.09979,0.4,0.43,0.76083,0.36963,same,control_up
8,+,chr8:104590732-105804531,ENSG00000169946,ZFPM2,protein_coding,7,105460782,intron,2296,105519444,intron,4196,911,1525,1385,2671,0.00826,-0.13079,0.4,0.36,0.72863,0.40742,composite,control_down
8,-,chr8:144876496-144902167,ENSG00000196150,ZNF250,protein_coding,7,144899852,intron,1007,144876956,utr3,2196,760,895,247,1301,1.21803,-0.98374,0.75,0.41,0.00265,0.00006,composite,enhanced
9,+,chr9:105447795-105552432,ENSG00000106701,FSD1L,protein_coding,7,105518911,intron,2206,105550761,utr3,2152,870,788,1336,1364,-0.01187,-0.05978,0.39,0.37,0.87567,0.95289,composite,control_up
9,-,chr9:27325208-27529780,ENSG00000120162,MOB3B,protein_coding,7,27439352,intron,1335,27325209,utr3,5466,670,1623,665,3843,0.65917,-0.49718,0.5,0.3,0.00449,0.04377,composite,enhanced
9,+,chr9:4490443-4587468,ENSG00000106688,SLC1A1,protein_coding,7,4508209,intron,370,4587468,utr3,3387,141,637,229,2750,0.72851,-0.54727,0.38,0.19,0.04543,0.00008,composite,enhanced
9,+,chr9:104094259-104141416,ENSG00000136824,SMC2,protein_coding,7,104139650,utr3,5910,104141154,utr3,4261,3920,2463,1990,1798,0.11038,-0.3926,0.66,0.58,0.56954,0.06741,same,control_down
9,+,chr9:99906632-99970340,ENSG00000136874,STX17,protein_coding,7,99965681,intron,564,99970335,utr3,3658,321,1760,243,1898,0.18075,-0.1814,0.57,0.48,0.52143,0.11512,composite,control_down
10,+,chr10:72215999-72235859,ENSG00000166295,ANAPC16,protein_coding,7,72220706,intron,25587,72235491,utr3,2097,13780,531,11807,1566,0.48613,-1.2035,0.54,0.25,0.00401,0,composite,enhanced
10,+,chr10:91409279-91514828,ENSG00000165338,HECTD2,protein_coding,7,91463661,utr3,2543,91514756,utr3,1603,1221,721,1322,882,0.25947,0.18446,0.48,0.45,0.21242,0.53668,skipped,control_down
10,-,chr10:116671191-116849740,ENSG00000165868,HSPA12A,protein_coding,7,116828766,intron,2196,116671192,utr3,3575,909,1433,1287,2142,-0.19468,-0.32069,0.41,0.4,0.57114,0.06766,composite,control_up
10,-,chr10:96518108-96587451,ENSG00000077147,TM9SF3,protein_coding,7,96520987,utr3,18831,96518110,utr3,42319,11512,13424,7319,28895,0.50928,-1.06236,0.61,0.32,0,0,same,enhanced
10,+,chr10:38010649-38065087,ENSG00000189180,ZNF33A,protein_coding,7,38035818,intron,2987,38058161,utr3,4634,1494,2424,1493,2210,0.15959,0.21666,0.5,0.52,0.26501,0.33701,composite,control_down
10,+,chr10:124942122-124988188,ENSG00000019995,ZRANB1,protein_coding,7,124985628,utr3,2288,124987911,utr3,544,1193,182,1095,362,0.43285,-0.62564,0.52,0.33,0.00529,0.0123,same,enhanced
11,-,chr11:11270875-11622004,ENSG00000110328,GALNT18,protein_coding,7,11596621,intron,6689,11585376,intron,9841,1467,2117,5222,7724,-0.03037,-0.1249,0.22,0.22,0.38863,0.53893,composite,control_up
11,-,chr11:2608327-2699993,ENSG00000269821,KCNQ1OT1,antisense_RNA,7,2675321,exon,1766,2649361,exon,2227,1018,1283,748,944,0.28063,0.06917,0.58,0.58,0.52161,0.26931,same,control_down
11,-,chr11:82973132-83071922,ENSG00000137502,RAB30,protein_coding,7,82979978,utr3,4196,82979271,utr3,3707,2695,2131,1501,1576,0.22197,-0.1266,0.64,0.57,0.11859,0.4259,same,control_down
11,+,chr11:117232624-117286444,ENSG00000167257,RNF214,protein_coding,7,117246844,exon,6416,117285474,utr3,3498,3758,1721,2658,1777,0.39457,0.04476,0.59,0.49,0.06633,0.65005,skipped,control_down
11,+,chr11:110093360-110171840,ENSG00000149289,ZC3H12C,protein_coding,7,110171705,utr3,1478,110171838,utr3,3936,530,1245,948,2691,0.08114,-0.13514,0.36,0.32,0.79172,0.47917,same,control_down
12,+,chr12:80936413-81261204,ENSG00000111058,ACSS3,protein_coding,7,81256755,utr3,5375,81261202,utr3,2473,1277,540,4098,1933,-0.0642,-0.2492,0.24,0.22,0.86794,0.10247,same,control_up
12,+,chr12:67269280-67319950,ENSG00000111530,CAND1,protein_coding,7,67314829,utr3,1739,67319949,utr3,5161,1165,1965,574,3196,0.90152,-0.66789,0.67,0.38,0.00087,0,same,enhanced
12,-,chr12:88049013-88142215,ENSG00000198707,CEP290,protein_coding,7,88106766,exon,2079,88049016,utr3,2515,1234,1160,845,1355,0.20611,-0.53972,0.59,0.46,0.13206,0.05304,skipped,control_down
12,-,chr12:94306448-94459987,ENSG00000173588,CEP83,protein_coding,7,94368394,intron,1780,94308281,utr3,1891,811,1009,969,882,-0.14675,0.1916,0.46,0.53,0.64569,0.1635,composite,control_up
12,-,chr12:122271431-122422631,ENSG00000130779,CLIP1,protein_coding,7,122345197,intron,20419,122271433,utr3,20387,8230,7947,12189,12440,-0.43711,-0.39599,0.4,0.39,0.29198,0.65847,composite,control_up
12,-,chr12:29337351-29381188,ENSG00000087502,ERGIC2,protein_coding,7,29348864,intron,2966,29340716,utr3,22473,1570,12381,1396,10092,0.07186,0.15905,0.53,0.55,0.75858,0.06263,composite,control_down
12,+,chr12:29149102-29340979,ENSG00000064763,FAR2,protein_coding,7,29321646,intron,283,29335614,utr3,3720,140,986,143,2734,0.76279,-0.71393,0.49,0.27,0.00931,0.01958,composite,enhanced
12,+,chr12:116910955-117031147,ENSG00000174989,FBXW8,protein_coding,7,117028763,utr3,2881,117031147,utr3,1719,1762,899,1119,820,0.23749,-0.29989,0.61,0.52,0.36098,0.21014,same,control_down
12,+,chr12:31959369-31993106,ENSG00000174718,KIAA1551,protein_coding,7,31982186,exon,2703,31992982,utr3,1217,1524,572,1179,645,0.27942,-0.12663,0.56,0.47,0.35576,0.8749,skipped,control_down
12,+,chr12:10226057-10329599,ENSG00000134539,KLRD1,protein_coding,7,10317254,utr3,2131,10320253,utr3,3649,696,1572,1435,2077,-0.13183,0.48847,0.33,0.43,0.19942,0.07181,same,control_up
12,+,chr12:40196743-40369284,ENSG00000188906,LRRK2,protein_coding,7,40368295,utr3,51831,40369281,utr3,24442,12005,4555,39826,19887,0.04139,-0.50717,0.23,0.19,0.78151,0.14478,same,control_down
12,-,chr12:104117076-104138288,ENSG00000120837,NFYB,protein_coding,7,104119502,utr3,7613,104118651,utr3,7769,4028,2666,3585,5103,0.63896,-0.37729,0.53,0.34,0.00005,0.00085,same,enhanced
12,-,chr12:79574978-79691096,ENSG00000177425,PAWR,protein_coding,7,79592368,utr3,1420,79584879,utr3,5478,920,2496,500,2982,0.6255,-0.54637,0.65,0.46,0.00189,0.03975,same,enhanced
12,+,chr12:71754873-71800284,ENSG00000080371,RAB21,protein_coding,7,71786576,utr3,14119,71800284,utr3,1359,6557,406,7562,953,0.3661,-0.69095,0.46,0.3,0.00233,0.01994,same,enhanced
12,+,chr12:95217745-95302789,ENSG00000028203,VEZT,protein_coding,7,95263932,intron,15101,95301169,utr3,19605,7355,9402,7746,10203,0.04336,0.13984,0.49,0.48,0.81163,0.9904,composite,control_down
12,-,chr12:71609471-71667724,ENSG00000133858,ZFC3H1,protein_coding,7,71644977,exon,2409,71609603,utr3,4925,1310,2181,1099,2744,0.10265,-0.32682,0.54,0.44,0.66092,0.18217,skipped,control_down
12,+,chr12:132986364-133032951,ENSG00000198393,ZNF26,protein_coding,7,133011863,utr3,2541,133012566,utr3,5525,1176,2897,1365,2628,-0.0673,0.28083,0.46,0.52,0.22549,0.10405,same,control_up
13,+,chr13:39655626-39791664,ENSG00000133103,COG6,protein_coding,7,39701860,intron,579,39757425,intron,1489,399,562,180,927,1.00362,-0.63193,0.69,0.38,0.00695,0.00001,composite,enhanced
13,-,chr13:95578201-95644702,ENSG00000134874,DZIP1,protein_coding,7,95581952,utr3,3349,95581116,utr3,2314,1616,828,1733,1486,0.29786,-0.49053,0.48,0.36,0.00493,0.00147,same,enhanced
